data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,std_temperatura_c,std_precipitacao_mm,std_umidade_pct,std_radiacao_mj_m2,std_vento_kmh
2026-09-11,-23.6,-46.4,18.984,1.717,74.744,16.344,15.531,2.005,3.173,8.986,4.582,5.091
2026-09-11,-23.6,-46.3,19.146,1.621,74.118,16.408,15.584,1.99,2.987,8.884,4.443,5.209
2026-09-11,-23.5,-46.8,19.099,1.78,73.828,16.411,15.174,2.035,3.558,8.919,4.691,4.865
2026-09-11,-23.5,-46.7,19.088,1.852,73.922,16.28,15.128,2.052,3.624,8.96,4.739,4.886
2026-09-11,-23.5,-46.6,19.053,1.836,74.072,16.365,15.226,2.047,3.632,8.984,4.767,4.861
2026-09-11,-23.5,-46.4,18.959,1.726,74.102,16.465,15.505,2.058,3.372,9.049,4.73,5.062
2026-09-11,-23.5,-46.3,19.075,1.781,74.063,16.406,15.269,2.079,3.38,9.108,4.657,4.9
2026-09-11,-23.4,-46.8,19.176,1.699,73.682,16.435,15.262,2.0,3.291,9.051,4.58,4.966
2026-09-11,-23.4,-46.7,19.145,1.739,73.692,16.428,15.247,2.041,3.364,9.066,4.575,4.972
2026-09-11,-23.4,-46.6,19.099,1.717,74.061,16.42,15.241,1.986,3.354,8.879,4.573,4.882
2026-09-11,-23.4,-46.5,18.676,1.856,75.379,16.432,14.498,2.161,3.382,8.596,4.8,3.977
2026-09-11,-23.4,-46.4,18.901,1.81,74.594,16.226,15.288,2.064,3.44,8.873,4.648,4.609
2026-09-12,-23.8,-46.8,18.483,1.702,76.34,16.337,14.899,2.113,3.147,8.258,4.288,3.597
2026-09-12,-23.8,-46.7,18.557,1.808,76.387,16.213,14.836,2.071,3.263,8.182,4.302,3.623
2026-09-12,-23.8,-46.6,18.752,1.71,75.846,16.073,15.976,2.157,3.004,9.268,4.339,4.793
2026-09-12,-23.8,-46.5,18.215,1.818,77.358,16.107,15.013,2.277,2.983,8.341,4.493,3.605
2026-09-12,-23.7,-46.8,18.324,2.055,76.677,16.019,14.773,2.198,3.528,8.41,4.662,3.484
2026-09-12,-23.7,-46.5,18.337,1.909,76.886,16.003,14.906,2.198,3.115,8.378,4.581,3.824
2026-09-12,-23.7,-46.4,18.249,1.721,77.07,16.355,14.821,2.232,2.853,8.156,4.484,3.507
2026-09-12,-23.6,-46.8,19.024,1.723,73.867,16.318,15.882,1.968,3.515,8.741,4.525,4.859
2026-09-12,-23.6,-46.4,18.757,1.74,75.246,15.993,15.785,2.146,3.116,8.801,4.417,4.912
2026-09-12,-23.6,-46.3,18.867,1.642,74.645,16.091,15.928,2.119,3.029,8.623,4.438,4.995
2026-09-12,-23.5,-46.8,18.922,1.792,74.158,16.092,15.621,2.082,3.541,8.736,4.524,4.726
2026-09-12,-23.5,-46.7,19.034,1.82,73.72,16.204,15.845,2.008,3.615,8.728,4.473,4.887
2026-09-12,-23.5,-46.6,18.992,1.818,73.942,16.228,15.881,2.01,3.615,8.754,4.518,4.88
2026-09-12,-23.5,-46.4,18.76,1.722,74.526,16.208,15.755,2.121,3.359,8.784,4.541,4.66
2026-09-12,-23.5,-46.3,18.892,1.725,74.323,16.155,15.74,2.081,3.356,8.785,4.565,4.766
2026-09-12,-23.4,-46.8,18.976,1.673,73.936,16.147,15.657,2.081,3.337,8.862,4.516,4.735
2026-09-12,-23.4,-46.7,18.993,1.697,73.98,16.215,15.581,2.072,3.311,8.617,4.423,4.763
2026-09-12,-23.4,-46.6,18.932,1.764,74.349,16.09,15.633,2.081,3.343,8.656,4.4,4.753
2026-09-12,-23.4,-46.5,18.353,1.802,76.095,16.092,14.848,2.244,3.317,8.174,4.599,3.669
2026-09-12,-23.4,-46.4,18.35,1.94,76.255,16.039,14.833,2.219,3.361,8.341,4.696,3.772
2026-09-13,-23.8,-46.8,18.231,1.816,77.125,16.158,14.914,2.214,3.247,8.183,4.338,3.451
2026-09-13,-23.8,-46.7,18.398,1.758,76.62,16.227,14.986,2.166,3.208,8.334,4.36,3.592
2026-09-13,-23.8,-46.6,18.163,1.805,77.396,16.19,15.045,2.287,2.868,8.32,4.418,3.581
2026-09-13,-23.8,-46.5,17.596,1.858,78.745,16.071,14.601,2.211,2.849,7.212,4.386,2.88
2026-09-13,-23.7,-46.8,17.803,2.105,77.988,15.914,14.48,2.192,3.577,7.553,4.506,3.053
2026-09-13,-23.7,-46.5,17.801,1.979,78.34,15.892,14.565,2.221,3.037,7.655,4.496,3.143
2026-09-13,-23.7,-46.4,17.626,1.811,78.48,16.114,14.585,2.202,2.86,7.185,4.41,2.865
2026-09-13,-23.6,-46.8,18.816,1.686,74.486,16.408,15.752,2.035,3.277,8.427,4.385,4.456
2026-09-13,-23.6,-46.4,18.178,1.733,76.747,16.059,14.936,2.21,2.973,7.872,4.416,3.606
2026-09-13,-23.6,-46.3,18.241,1.729,76.675,16.178,14.966,2.288,2.955,7.982,4.549,3.62
2026-09-13,-23.5,-46.8,18.504,1.94,75.335,16.204,15.039,2.126,3.569,8.261,4.614,3.941
2026-09-13,-23.5,-46.7,18.821,1.959,74.322,16.134,15.969,2.033,4.041,8.75,4.561,4.802
2026-09-13,-23.5,-46.6,18.791,1.845,74.407,16.208,15.904,2.026,3.613,8.659,4.554,4.737
2026-09-13,-23.5,-46.4,18.301,1.81,75.891,16.246,15.24,2.174,3.336,8.224,4.616,3.832
2026-09-13,-23.5,-46.3,18.437,1.91,75.584,16.193,15.177,2.126,3.421,8.232,4.546,3.878
2026-09-13,-23.4,-46.8,18.851,1.77,74.203,16.212,15.834,2.035,3.385,8.875,4.533,4.761
2026-09-13,-23.4,-46.7,18.709,1.95,74.748,15.995,15.564,2.155,3.699,8.851,4.687,4.614
2026-09-13,-23.4,-46.6,18.384,2.023,75.92,16.053,14.832,2.204,3.623,8.263,4.689,3.732
2026-09-13,-23.4,-46.5,18.032,1.757,76.958,16.263,14.462,2.327,3.057,7.506,4.48,3.145
2026-09-13,-23.4,-46.4,17.789,2.024,77.739,15.944,14.429,2.257,3.381,7.438,4.582,3.12
2026-09-14,-23.8,-46.8,17.948,1.838,78.058,16.787,14.884,1.954,3.263,7.196,4.446,2.932
2026-09-14,-23.8,-46.7,18.184,1.737,77.528,16.82,14.928,2.05,3.103,7.523,4.442,3.128
2026-09-14,-23.8,-46.6,17.667,1.868,78.734,16.535,14.851,2.109,2.895,7.142,4.608,2.967
2026-09-14,-23.8,-46.5,17.477,2.356,80.219,15.573,14.632,1.972,3.802,6.594,5.036,2.929
2026-09-14,-23.7,-46.8,17.576,2.256,78.846,16.213,14.733,2.038,3.979,6.967,4.723,2.741
2026-09-14,-23.7,-46.5,17.558,2.002,79.013,16.426,14.788,2.052,3.289,7.138,4.692,2.76
2026-09-14,-23.7,-46.4,17.539,1.862,78.84,16.852,14.785,2.091,3.249,6.845,4.502,2.722
2026-09-14,-23.6,-46.8,18.46,1.888,75.721,16.826,15.129,2.015,3.421,8.153,4.713,3.418
2026-09-14,-23.6,-46.4,17.782,1.759,78.01,16.752,14.762,2.117,2.888,6.969,4.687,3.086
2026-09-14,-23.6,-46.3,17.746,1.726,77.986,16.845,14.825,2.116,2.869,6.931,4.667,3.035
2026-09-14,-23.5,-46.8,18.374,1.878,76.253,16.722,14.979,2.127,3.279,8.005,4.682,3.662
2026-09-14,-23.5,-46.7,18.546,1.966,75.397,16.789,15.233,1.997,3.826,8.328,4.725,3.875
2026-09-14,-23.5,-46.6,18.545,1.854,75.426,16.791,15.221,1.996,3.373,8.204,4.656,3.813
2026-09-14,-23.5,-46.4,18.088,1.815,76.986,16.938,14.967,2.019,3.139,7.419,4.633,3.5
2026-09-14,-23.5,-46.3,18.192,1.842,76.77,16.928,15.038,2.05,3.15,7.568,4.687,3.517
2026-09-14,-23.4,-46.8,18.594,1.827,75.264,16.836,15.171,1.972,3.303,8.226,4.673,3.813
2026-09-14,-23.4,-46.7,18.372,1.908,76.236,16.582,14.807,2.13,3.331,8.106,4.709,3.571
2026-09-14,-23.4,-46.6,18.183,1.902,76.95,16.667,14.63,2.171,3.342,7.538,4.738,3.199
2026-09-14,-23.4,-46.5,17.826,1.783,77.633,16.92,14.672,2.092,3.342,7.001,4.573,2.996
2026-09-14,-23.4,-46.4,17.689,2.015,78.39,16.519,14.619,2.089,3.537,6.801,4.738,2.827
2026-09-15,-23.8,-46.8,17.746,1.755,78.402,16.844,14.978,1.93,3.376,6.767,4.414,2.722
2026-09-15,-23.8,-46.7,17.815,1.681,78.447,16.653,15.038,1.995,2.871,6.795,4.464,2.964
2026-09-15,-23.8,-46.6,17.402,2.478,80.685,15.365,14.8,1.891,3.844,6.533,5.054,3.0
2026-09-15,-23.8,-46.5,17.864,2.304,80.459,15.986,15.013,2.193,4.045,5.522,4.596,2.607
2026-09-15,-23.7,-46.8,17.657,2.665,80.368,15.776,14.523,2.02,4.051,6.217,4.797,2.514
2026-09-15,-23.7,-46.5,17.433,2.448,80.461,15.43,14.703,1.933,3.825,6.531,5.092,2.967
2026-09-15,-23.7,-46.4,17.48,2.384,80.404,15.584,14.749,1.968,3.749,6.534,4.911,2.933
2026-09-15,-23.6,-46.8,18.395,1.704,76.248,17.135,15.094,1.985,3.208,7.345,4.414,3.219
2026-09-15,-23.6,-46.4,17.631,1.74,78.404,17.011,14.984,1.961,3.193,6.347,4.635,2.832
2026-09-15,-23.6,-46.3,17.613,1.706,78.262,17.011,14.933,2.011,3.194,6.349,4.595,2.881
2026-09-15,-23.5,-46.8,18.233,1.835,76.778,16.96,14.648,2.068,3.259,7.139,4.617,2.94
2026-09-15,-23.5,-46.7,18.271,2.05,76.754,16.712,14.938,2.076,3.788,7.514,4.721,3.325
2026-09-15,-23.5,-46.6,18.371,1.78,76.436,17.138,15.075,1.981,3.336,7.3,4.427,3.191
2026-09-15,-23.5,-46.4,17.868,1.869,77.434,16.987,14.949,2.026,3.357,6.952,4.596,3.305
2026-09-15,-23.5,-46.3,17.98,1.723,77.354,17.231,14.9,1.894,3.077,6.502,4.479,2.789
2026-09-15,-23.4,-46.8,18.51,1.71,75.814,17.101,15.091,1.925,3.238,7.52,4.498,3.337
2026-09-15,-23.4,-46.7,18.204,1.913,76.957,16.729,14.626,2.136,3.323,7.387,4.705,3.141
2026-09-15,-23.4,-46.6,17.826,1.953,77.939,16.595,14.634,2.097,3.319,6.778,4.695,3.022
2026-09-15,-23.4,-46.5,17.843,1.676,77.776,17.135,14.828,1.974,3.317,6.562,4.486,2.78
2026-09-15,-23.4,-46.4,17.847,1.8,77.593,17.054,14.928,2.044,3.407,6.767,4.5,3.157
2026-09-16,-23.8,-46.8,17.828,1.432,77.693,17.242,15.206,1.932,2.732,6.69,4.111,2.821
2026-09-16,-23.8,-46.7,17.712,1.59,78.46,16.939,15.178,1.941,2.9,6.533,4.33,2.743
2026-09-16,-23.8,-46.6,17.598,2.349,81.513,15.179,15.121,2.103,4.089,5.045,4.865,2.974
2026-09-16,-23.8,-46.5,17.573,2.36,81.25,15.35,15.026,2.018,3.581,5.546,4.936,2.522
2026-09-16,-23.7,-46.8,17.902,2.352,80.766,15.816,14.814,2.193,4.036,5.463,4.61,2.537
2026-09-16,-23.7,-46.5,17.771,2.259,80.714,15.931,15.017,2.2,4.039,5.629,4.629,2.535
2026-09-16,-23.7,-46.4,17.708,2.151,80.866,16.313,15.196,2.086,3.985,5.314,4.574,2.447
2026-09-16,-23.6,-46.8,18.53,1.69,75.884,17.317,15.218,1.97,3.191,7.468,4.435,3.582
2026-09-16,-23.6,-46.4,17.833,1.496,77.569,17.355,15.28,1.954,2.909,6.489,4.299,3.12
2026-09-16,-23.6,-46.3,17.736,1.541,77.966,17.201,14.958,2.006,2.924,6.268,4.447,2.855
2026-09-16,-23.5,-46.8,18.125,1.707,76.978,17.21,14.858,1.885,3.218,6.552,4.388,2.774
2026-09-16,-23.5,-46.7,18.218,1.884,76.934,17.058,14.94,1.934,3.805,6.912,4.522,3.037
2026-09-16,-23.5,-46.6,18.539,1.754,75.989,17.347,15.186,1.974,3.318,7.429,4.463,3.557
2026-09-16,-23.5,-46.4,17.968,1.656,77.304,17.319,15.002,1.885,3.247,6.498,4.312,2.7
2026-09-16,-23.5,-46.3,18.274,1.746,76.732,17.5,15.117,1.946,3.338,7.238,4.488,3.389
2026-09-16,-23.4,-46.8,18.479,1.677,76.016,17.158,15.078,1.997,3.209,7.247,4.41,3.16
2026-09-16,-23.4,-46.7,18.172,1.77,76.887,17.036,15.046,1.902,3.3,6.974,4.474,3.268
2026-09-16,-23.4,-46.6,17.917,1.889,77.877,16.915,14.861,1.957,3.636,6.618,4.549,2.805
2026-09-16,-23.4,-46.5,18.235,1.477,76.614,17.459,15.353,1.997,2.923,7.253,4.428,3.689
2026-09-16,-23.4,-46.4,18.0,1.653,77.5,17.199,14.991,1.923,3.208,6.453,4.343,2.758
2026-09-17,-23.8,-46.8,18.069,1.421,77.252,17.715,15.231,1.984,2.819,7.559,4.287,3.289
2026-09-17,-23.8,-46.7,17.77,1.315,77.67,17.428,15.221,1.904,2.688,6.607,4.076,2.816
2026-09-17,-23.8,-46.6,17.505,2.12,81.506,14.95,15.039,2.104,3.476,5.368,4.992,3.08
2026-09-17,-23.8,-46.5,17.633,2.224,81.429,15.451,15.187,2.061,4.023,5.121,4.861,2.997
2026-09-17,-23.7,-46.8,17.713,2.45,81.541,14.946,15.113,2.178,4.041,5.159,4.969,2.827
2026-09-17,-23.7,-46.5,17.483,2.328,81.771,14.656,15.073,2.031,3.492,5.255,5.066,2.871
2026-09-17,-23.7,-46.4,17.377,2.422,82.078,14.63,14.916,1.975,3.564,5.185,5.166,3.012
2026-09-17,-23.6,-46.8,18.743,1.58,75.242,17.622,15.399,1.983,3.169,7.806,4.385,3.98
2026-09-17,-23.6,-46.4,18.274,1.301,76.364,17.986,15.456,1.991,2.685,7.231,4.312,3.763
2026-09-17,-23.6,-46.3,18.086,1.29,76.919,17.823,15.205,2.07,2.668,6.939,4.325,3.441
2026-09-17,-23.5,-46.8,18.377,1.468,76.099,17.82,15.005,1.955,2.956,7.168,4.378,3.388
2026-09-17,-23.5,-46.7,18.131,1.747,77.034,17.243,14.785,1.904,3.333,6.671,4.454,2.785
2026-09-17,-23.5,-46.6,18.763,1.662,75.353,17.617,15.401,1.984,3.303,7.786,4.397,3.96
2026-09-17,-23.5,-46.4,18.287,1.425,76.451,17.818,15.291,1.96,2.79,7.295,4.39,3.485
2026-09-17,-23.5,-46.3,18.528,1.314,75.876,18.075,15.089,1.886,2.556,7.211,4.366,3.331
2026-09-17,-23.4,-46.8,18.715,1.576,75.287,17.469,15.439,1.989,3.206,7.804,4.325,3.837
2026-09-17,-23.4,-46.7,18.074,1.598,76.951,17.346,14.847,1.879,3.147,6.59,4.389,2.664
2026-09-17,-23.4,-46.6,18.017,1.621,77.141,17.31,15.064,1.935,3.389,6.767,4.414,3.031
2026-09-17,-23.4,-46.5,18.398,1.238,76.047,17.906,15.236,1.893,2.359,7.251,4.274,3.6
2026-09-17,-23.4,-46.4,18.284,1.348,76.529,17.728,15.135,1.905,2.703,7.179,4.266,3.341
2026-09-18,-23.8,-46.8,18.241,1.516,76.911,17.798,15.252,1.91,3.013,7.608,4.26,3.293
2026-09-18,-23.8,-46.7,18.143,1.433,77.186,17.817,15.247,1.912,2.968,7.452,4.26,3.293
2026-09-18,-23.8,-46.6,17.405,2.139,80.942,14.742,15.244,2.079,3.688,6.144,4.997,3.32
2026-09-18,-23.8,-46.5,17.399,2.174,81.696,14.839,15.122,2.032,3.466,5.334,5.005,3.034
2026-09-18,-23.7,-46.8,17.612,2.326,81.681,15.142,15.396,2.085,4.065,4.924,4.754,2.774
2026-09-18,-23.7,-46.5,17.462,2.254,81.826,15.137,15.287,1.971,3.645,5.081,4.904,2.86
2026-09-18,-23.7,-46.4,17.38,2.024,81.921,15.631,15.647,1.825,3.99,4.706,4.706,2.668
2026-09-18,-23.6,-46.8,18.961,1.507,74.459,17.819,15.548,1.857,3.045,7.674,4.289,3.915
2026-09-18,-23.6,-46.4,18.351,1.561,76.566,17.834,15.315,1.982,2.816,7.898,4.647,3.541
2026-09-18,-23.6,-46.3,18.305,1.428,76.239,17.709,15.814,1.942,2.814,8.036,4.529,4.201
2026-09-18,-23.5,-46.8,18.869,1.345,74.357,17.954,15.666,1.86,2.8,7.601,4.306,4.265
2026-09-18,-23.5,-46.7,18.389,1.468,76.254,17.892,15.13,1.929,2.896,6.805,4.322,3.306
2026-09-18,-23.5,-46.6,18.978,1.577,74.643,17.725,15.604,1.855,3.18,7.64,4.286,3.883
2026-09-18,-23.5,-46.4,18.519,1.472,75.703,17.763,15.756,1.962,2.738,8.025,4.546,4.066
2026-09-18,-23.5,-46.3,18.705,1.568,75.437,17.947,15.293,2.011,2.918,8.121,4.568,3.478
2026-09-18,-23.4,-46.8,18.966,1.487,74.356,17.823,15.638,1.856,3.073,7.676,4.247,4.077
2026-09-18,-23.4,-46.7,18.372,1.492,76.078,17.901,15.161,1.953,3.129,7.045,4.368,3.506
2026-09-18,-23.4,-46.6,18.341,1.392,76.148,17.87,15.3,1.891,3.003,7.005,4.251,3.552
2026-09-18,-23.4,-46.5,18.622,1.285,75.153,17.819,15.687,1.958,2.411,8.313,4.305,4.079
2026-09-18,-23.4,-46.4,18.583,1.249,75.338,17.783,15.694,1.926,2.358,7.945,4.354,4.196
2026-09-19,-23.8,-46.8,18.724,1.364,75.364,17.712,15.781,2.01,2.582,8.035,4.219,3.9
2026-09-19,-23.8,-46.7,18.586,1.534,75.953,17.399,15.711,2.121,2.815,8.535,4.485,3.819
2026-09-19,-23.8,-46.6,17.353,1.942,80.794,14.939,15.455,2.11,3.604,6.028,5.087,3.243
2026-09-19,-23.8,-46.5,17.446,2.006,81.429,15.177,15.405,2.029,3.537,5.42,4.922,3.0
2026-09-19,-23.7,-46.8,17.422,2.231,81.656,14.999,15.172,2.105,3.576,5.157,5.074,3.001
2026-09-19,-23.7,-46.5,17.314,2.203,81.954,15.093,15.15,2.028,3.604,5.162,5.104,3.034
2026-09-19,-23.7,-46.4,17.22,1.967,81.281,14.66,15.313,2.064,3.563,5.923,5.21,3.373
2026-09-19,-23.6,-46.8,19.786,1.427,71.532,17.45,16.917,1.943,2.944,8.952,4.363,4.864
2026-09-19,-23.6,-46.4,19.025,1.27,74.399,17.902,15.964,2.011,2.294,8.16,4.248,4.134
2026-09-19,-23.6,-46.3,18.756,1.374,75.297,17.87,15.575,2.033,2.52,7.913,4.466,3.618
2026-09-19,-23.5,-46.8,19.197,1.658,73.658,17.634,15.73,2.093,3.269,8.707,4.572,3.766
2026-09-19,-23.5,-46.7,19.155,1.479,73.971,17.827,15.862,1.994,2.874,8.264,4.452,4.098
2026-09-19,-23.5,-46.6,19.633,1.593,72.709,17.446,16.332,1.983,3.198,8.917,4.395,4.36
2026-09-19,-23.5,-46.4,19.134,1.257,73.807,18.118,16.277,1.947,2.314,8.059,4.209,4.376
2026-09-19,-23.5,-46.3,19.136,1.492,74.382,17.832,15.672,2.03,2.615,8.273,4.348,3.539
2026-09-19,-23.4,-46.8,19.771,1.499,71.598,17.342,16.855,1.933,3.103,8.99,4.333,4.893
2026-09-19,-23.4,-46.7,19.073,1.415,74.147,17.748,15.776,1.994,2.793,8.222,4.38,4.044
2026-09-19,-23.4,-46.6,18.864,1.527,74.885,17.508,15.767,2.082,2.939,8.653,4.457,4.061
2026-09-19,-23.4,-46.5,19.106,1.222,73.531,17.923,16.24,1.989,2.307,8.424,4.25,4.383
2026-09-19,-23.4,-46.4,19.109,1.271,73.529,17.789,16.212,1.995,2.361,8.536,4.314,4.471
2026-09-20,-23.8,-46.8,19.233,1.45,73.948,17.959,15.95,2.312,2.525,9.171,4.447,3.674
2026-09-20,-23.8,-46.7,19.356,1.309,73.469,18.22,15.921,2.268,2.505,8.798,4.197,3.935
2026-09-20,-23.8,-46.6,17.101,2.037,81.039,14.335,15.592,2.165,3.654,5.822,5.142,3.341
2026-09-20,-23.8,-46.5,17.162,2.034,81.029,14.519,15.49,2.149,3.636,6.006,5.223,3.399
2026-09-20,-23.7,-46.8,17.196,2.222,81.795,14.699,15.43,2.161,3.628,5.238,5.052,3.035
2026-09-20,-23.7,-46.5,17.194,2.062,81.844,14.765,15.351,2.106,3.522,5.262,5.089,3.111
2026-09-20,-23.7,-46.4,17.151,1.947,81.06,14.605,15.739,2.129,3.594,5.885,5.178,3.207
2026-09-20,-23.6,-46.8,20.455,1.676,69.372,18.069,17.085,2.591,3.614,11.257,4.801,4.389
2026-09-20,-23.6,-46.4,19.996,1.372,71.057,17.619,17.337,2.328,2.481,10.321,4.643,4.97
2026-09-20,-23.6,-46.3,19.433,1.454,73.065,17.663,16.642,2.291,2.54,9.641,4.569,4.529
2026-09-20,-23.5,-46.8,20.304,1.267,70.182,17.882,16.707,2.158,2.53,9.455,4.366,4.352
2026-09-20,-23.5,-46.7,20.326,1.287,69.92,17.772,17.195,2.147,2.582,9.632,4.436,4.679
2026-09-20,-23.5,-46.6,20.396,1.468,69.958,17.94,16.835,2.322,3.072,10.334,4.601,4.336
2026-09-20,-23.5,-46.4,19.924,1.485,71.459,17.939,16.699,2.378,2.881,10.161,4.623,4.128
2026-09-20,-23.5,-46.3,20.218,1.262,70.261,17.748,17.114,2.228,2.268,9.97,4.408,4.626
2026-09-20,-23.4,-46.8,20.546,1.545,69.172,18.141,17.056,2.45,3.393,10.754,4.635,4.342
2026-09-20,-23.4,-46.7,20.159,1.407,70.348,17.57,17.058,2.261,2.884,10.019,4.645,4.742
2026-09-20,-23.4,-46.6,19.515,1.165,72.722,18.257,15.895,2.167,2.14,8.454,4.133,3.833
2026-09-20,-23.4,-46.5,20.059,1.295,70.537,17.764,17.296,2.322,2.453,10.2,4.552,4.745
2026-09-20,-23.4,-46.4,20.088,1.263,70.39,17.901,17.113,2.258,2.538,9.931,4.524,4.695
2026-09-21,-23.8,-46.8,20.048,1.792,71.946,17.036,17.444,2.469,2.799,10.713,4.745,5.033
2026-09-21,-23.8,-46.7,20.143,1.836,72.021,17.022,17.397,2.639,2.644,11.035,5.014,4.732
2026-09-21,-23.8,-46.6,17.036,2.058,81.369,14.179,15.659,2.05,3.654,5.569,5.075,3.07
2026-09-21,-23.8,-46.5,17.138,2.143,81.298,14.102,15.701,2.126,3.652,5.787,5.048,3.32
2026-09-21,-23.7,-46.8,17.216,2.359,81.868,14.228,15.535,2.182,3.671,5.347,4.982,3.015
2026-09-21,-23.7,-46.5,17.099,2.157,81.333,14.025,15.544,2.167,3.684,6.002,5.155,3.363
2026-09-21,-23.7,-46.4,17.09,1.906,81.112,14.485,15.893,2.118,3.564,5.674,5.09,3.171
2026-09-21,-23.6,-46.8,20.878,2.041,68.811,16.692,18.682,2.786,3.702,11.972,5.388,5.305
2026-09-21,-23.6,-46.4,20.469,1.907,70.401,17.126,18.136,2.689,3.377,11.309,5.074,4.953
2026-09-21,-23.6,-46.3,20.303,1.668,71.083,17.298,17.935,2.223,2.601,9.689,4.757,5.14
2026-09-21,-23.5,-46.8,20.561,2.223,69.795,16.476,18.585,2.896,3.855,12.407,5.487,5.13
2026-09-21,-23.5,-46.7,20.524,2.212,69.891,16.583,18.603,2.886,3.865,12.261,5.404,5.201
2026-09-21,-23.5,-46.6,20.58,2.257,70.014,16.595,18.319,2.867,3.935,12.255,5.379,5.078
2026-09-21,-23.5,-46.4,20.585,1.931,69.966,17.097,18.115,2.751,3.364,11.77,5.148,4.727
2026-09-21,-23.5,-46.3,20.788,2.076,68.99,16.88,18.966,2.746,3.589,11.852,5.376,5.334
2026-09-21,-23.4,-46.8,20.823,2.093,69.056,16.658,18.587,2.824,3.758,12.11,5.415,5.205
2026-09-21,-23.4,-46.7,20.562,2.118,69.987,16.823,18.218,2.756,3.73,11.769,5.393,5.066
2026-09-21,-23.4,-46.6,20.375,1.91,70.851,17.444,17.054,2.529,3.136,10.836,5.012,4.389
2026-09-21,-23.4,-46.5,20.751,2.022,69.056,17.028,19.101,2.682,3.478,11.824,5.156,5.223
2026-09-21,-23.4,-46.4,20.796,2.046,69.034,16.763,19.064,2.742,3.458,11.788,5.423,5.276
2026-09-22,-23.8,-46.8,19.696,2.671,75.616,14.684,18.405,2.255,2.974,9.186,6.515,6.377
2026-09-22,-23.8,-46.7,19.525,2.862,76.66,13.928,18.835,2.306,3.103,9.001,6.418,6.564
2026-09-22,-23.8,-46.6,17.143,2.143,81.278,14.328,15.678,2.247,4.136,5.762,4.943,3.089
2026-09-22,-23.8,-46.5,16.959,2.46,81.795,13.434,15.727,2.082,4.169,5.893,5.036,3.102
2026-09-22,-23.7,-46.8,17.182,2.759,82.472,14.134,15.807,2.048,4.779,4.988,4.962,2.868
2026-09-22,-23.7,-46.5,16.975,2.347,82.494,13.788,15.713,2.013,3.981,5.28,4.991,3.049
2026-09-22,-23.7,-46.4,16.887,2.345,81.887,13.475,15.776,2.074,4.12,5.541,5.066,3.044
2026-09-22,-23.6,-46.8,19.616,4.105,78.244,11.877,20.462,2.059,4.409,7.917,6.916,7.163
2026-09-22,-23.6,-46.4,19.812,3.128,75.893,13.368,20.169,2.227,3.818,9.636,6.767,6.94
2026-09-22,-23.6,-46.3,19.789,2.907,75.779,13.879,19.965,2.259,3.462,9.59,6.605,6.676
2026-09-22,-23.5,-46.8,19.522,3.886,77.822,12.487,19.95,1.985,4.229,7.922,6.825,6.934
2026-09-22,-23.5,-46.7,19.411,3.893,77.892,12.62,19.611,2.028,4.366,7.902,6.726,6.787
2026-09-22,-23.5,-46.6,19.6,3.79,77.547,12.557,19.932,1.956,4.245,8.091,6.79,6.927
2026-09-22,-23.5,-46.4,19.934,3.318,75.838,12.951,20.259,2.084,3.873,9.31,6.633,6.823
2026-09-22,-23.5,-46.3,19.545,3.892,78.238,12.04,20.688,2.006,4.215,7.816,6.995,7.027
2026-09-22,-23.4,-46.8,19.586,4.083,78.112,11.965,20.479,2.039,4.382,8.048,6.929,7.096
2026-09-22,-23.4,-46.7,19.762,3.696,76.871,12.533,20.041,2.059,4.208,8.818,6.691,6.888
2026-09-22,-23.4,-46.6,19.989,3.136,75.152,13.721,19.875,2.113,3.846,9.787,6.625,6.537
2026-09-22,-23.4,-46.5,19.511,3.971,78.327,12.028,20.744,2.024,4.242,7.727,7.025,7.019
2026-09-22,-23.4,-46.4,19.473,3.94,78.439,12.016,20.756,2.045,4.222,7.67,7.027,7.1
2026-09-23,-23.8,-46.8,19.202,2.742,76.334,16.903,15.897,2.193,3.804,9.156,5.27,4.067
2026-09-23,-23.8,-46.7,19.058,2.62,76.18,17.151,15.989,2.287,3.712,9.154,5.41,3.981
2026-09-23,-23.8,-46.6,17.211,0.957,80.322,16.311,15.923,2.454,1.562,4.847,4.203,2.989
2026-09-23,-23.8,-46.5,17.01,1.04,81.802,16.524,16.018,2.275,1.552,4.009,3.971,2.934
2026-09-23,-23.7,-46.8,17.43,2.405,82.285,15.151,15.657,2.152,4.526,4.733,4.588,2.934
2026-09-23,-23.7,-46.5,17.065,1.548,82.082,15.712,15.994,2.149,2.861,4.347,4.331,2.835
2026-09-23,-23.7,-46.4,16.866,2.202,82.883,14.405,15.851,2.038,4.07,4.787,4.696,2.918
2026-09-23,-23.6,-46.8,18.608,3.221,78.1,16.091,15.934,2.184,4.607,7.985,5.602,3.239
2026-09-23,-23.6,-46.4,18.949,2.746,77.154,16.737,16.114,2.268,3.775,8.953,5.351,4.061
2026-09-23,-23.6,-46.3,18.874,2.751,77.101,16.693,16.269,2.298,3.769,9.113,5.327,4.005
2026-09-23,-23.5,-46.8,18.553,3.272,78.301,16.008,15.877,2.233,4.443,8.383,5.762,3.3
