data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,variaveis_reais
2026-02-25,-23.7,-46.5,22.1,14.4,90.0,14.62,11.7,5
2026-02-26,-23.7,-46.5,20.0,29.4,98.0,10.21,22.2,5
2026-02-27,-23.7,-46.5,18.7,11.7,91.0,12.81,20.0,5
2026-02-28,-23.7,-46.5,18.2,1.2,84.0,20.74,16.2,5
2026-03-01,-23.7,-46.5,17.7,1.1,82.0,21.61,16.4,5
2026-03-02,-23.7,-46.5,17.6,0.5,85.0,20.99,14.5,5
2026-03-03,-23.7,-46.5,18.2,1.0,89.0,19.81,13.3,5
2026-03-04,-23.7,-46.5,19.1,0.0,86.0,22.73,15.7,5
2026-03-05,-23.7,-46.5,20.2,1.3,89.0,20.69,15.2,5
2026-03-06,-23.7,-46.5,21.2,5.0,90.0,13.49,10.5,5
2026-03-07,-23.7,-46.5,21.6,19.5,89.0,14.63,22.0,5
2026-03-08,-23.7,-46.5,20.9,8.4,87.0,18.57,16.0,5
2026-03-09,-23.7,-46.5,18.7,13.0,98.0,6.46,15.4,5
2026-03-10,-23.7,-46.5,18.6,20.4,99.0,7.29,7.9,5
2026-03-11,-23.7,-46.5,18.8,37.2,99.0,7.16,8.8,5
2026-03-12,-23.7,-46.5,19.4,30.0,95.0,6.96,16.8,5
2026-03-13,-23.7,-46.5,19.4,8.5,92.0,11.07,14.4,5
2026-03-14,-23.7,-46.5,20.1,1.6,85.0,24.85,10.5,5
2026-03-15,-23.7,-46.5,21.9,1.5,79.0,21.38,11.7,5
2026-03-16,-23.7,-46.5,22.5,0.0,78.0,25.37,13.2,5
2026-03-17,-23.7,-46.5,21.0,0.3,85.0,21.83,13.3,5
2026-03-18,-23.7,-46.5,21.3,4.3,88.0,18.29,10.3,5
2026-03-19,-23.7,-46.5,20.5,10.1,92.0,9.13,10.5,5
2026-03-20,-23.7,-46.5,20.0,0.1,87.0,17.46,15.2,5
2026-03-21,-23.7,-46.5,20.6,0.3,88.0,22.43,14.1,5
2026-03-22,-23.7,-46.5,21.4,0.0,80.0,20.02,12.3,5
2026-03-23,-23.7,-46.5,20.6,0.3,84.0,24.45,14.0,5
2026-03-24,-23.7,-46.5,20.6,0.0,83.0,24.06,14.2,5
2026-03-25,-23.7,-46.5,21.3,4.8,86.0,18.97,8.1,5
2026-03-26,-23.7,-46.5,21.8,4.4,88.0,18.88,9.7,5
2026-03-27,-23.7,-46.5,21.4,0.0,85.0,23.34,14.7,5
2026-03-28,-23.7,-46.5,20.7,0.1,85.0,23.31,15.0,5
2026-03-29,-23.7,-46.5,20.8,0.2,86.0,22.41,12.5,5
2026-03-30,-23.7,-46.5,19.7,3.1,86.0,18.37,14.3,5
2026-03-31,-23.7,-46.5,18.8,19.9,95.0,11.26,13.1,5
2026-04-01,-23.7,-46.5,19.4,7.9,90.0,17.02,12.4,5
2026-04-02,-23.7,-46.5,21.3,12.4,85.0,17.14,16.4,5
2026-04-03,-23.7,-46.5,21.7,13.5,83.0,19.5,18.4,5
2026-04-04,-23.7,-46.5,22.0,3.0,86.0,18.91,11.9,5
2026-04-05,-23.7,-46.5,20.8,1.1,89.0,17.93,14.1,5
2026-04-06,-23.7,-46.5,20.9,1.6,90.0,18.38,13.5,5
2026-04-07,-23.7,-46.5,21.8,10.5,86.0,13.61,15.1,5
2026-04-08,-23.7,-46.5,22.0,1.5,81.0,12.19,22.5,5
2026-04-09,-23.7,-46.5,19.8,3.0,90.0,13.82,19.1,5
2026-04-10,-23.7,-46.5,17.2,2.1,93.0,7.24,12.3,5
2026-04-11,-23.7,-46.5,17.4,0.1,86.0,20.66,16.2,5
2026-04-12,-23.7,-46.5,18.6,0.0,84.0,20.33,14.6,5
2026-04-13,-23.7,-46.5,19.1,0.3,89.0,17.62,13.9,5
2026-04-14,-23.7,-46.5,18.6,0.0,86.0,19.79,15.3,5
2026-04-15,-23.7,-46.5,18.3,0.0,85.0,21.22,13.6,5
2026-04-16,-23.7,-46.5,18.9,0.0,86.0,19.9,12.7,5
2026-04-17,-23.7,-46.5,20.8,0.0,78.0,19.7,11.1,5
2026-04-18,-23.7,-46.5,21.2,4.0,77.0,16.4,17.4,5
2026-04-19,-23.7,-46.5,19.3,0.2,85.0,20.82,13.1,5
2026-04-20,-23.7,-46.5,17.9,0.1,85.0,20.96,12.7,5
2026-04-21,-23.7,-46.5,17.6,0.0,87.0,20.48,12.8,5
2026-04-22,-23.7,-46.5,18.2,0.6,88.0,18.49,12.5,5
2026-04-23,-23.7,-46.5,18.5,0.2,88.0,17.41,14.5,5
2026-04-24,-23.7,-46.5,19.5,0.0,85.0,17.61,12.6,5
2026-04-25,-23.7,-46.5,22.4,0.0,66.0,17.53,19.3,5
2026-04-26,-23.7,-46.5,23.5,0.0,63.0,17.52,19.3,5
2026-04-27,-23.7,-46.5,21.5,14.1,80.0,10.41,14.0,5
2026-04-28,-23.7,-46.5,19.2,3.6,96.0,10.37,12.6,5
2026-04-29,-23.7,-46.5,19.7,51.1,93.0,11.08,17.3,5
2026-04-30,-23.7,-46.5,18.9,4.3,91.0,12.99,17.1,5
2026-05-01,-23.7,-46.5,20.2,0.4,89.0,14.2,11.8,5
2026-05-02,-23.7,-46.5,21.4,0.9,77.0,12.3,18.0,5
2026-05-03,-23.7,-46.5,15.9,9.0,94.0,9.02,17.7,5
2026-05-04,-23.7,-46.5,17.7,1.9,87.0,15.78,13.9,5
2026-05-05,-23.7,-46.5,20.8,0.5,81.0,15.74,13.2,5
2026-05-06,-23.7,-46.5,21.3,0.1,77.0,17.47,9.2,5
2026-05-07,-23.7,-46.5,21.9,0.0,66.0,17.35,16.5,5
2026-05-08,-23.7,-46.5,23.1,0.0,59.0,12.1,29.8,5
2026-05-09,-23.7,-46.5,21.9,0.7,73.0,8.81,20.8,5
2026-05-10,-23.7,-46.5,13.6,14.8,98.0,2.46,14.6,5
2026-05-11,-23.7,-46.5,12.4,0.0,81.0,14.87,10.9,5
2026-05-12,-23.7,-46.5,12.6,0.0,86.0,17.73,7.4,5
2026-05-13,-23.7,-46.5,15.1,0.0,79.0,16.19,10.3,5
2026-05-14,-23.7,-46.5,16.9,0.0,82.0,13.19,10.9,5
2026-05-15,-23.7,-46.5,16.3,9.3,94.0,5.3,12.3,5
2026-05-16,-23.7,-46.5,17.9,5.4,89.0,13.52,13.5,5
2026-05-17,-23.7,-46.5,18.2,11.7,92.0,4.23,16.2,5
2026-05-18,-23.7,-46.5,17.1,3.8,94.0,6.29,15.1,5
2026-05-19,-23.7,-46.5,16.0,5.0,96.0,4.24,10.3,5
2026-05-20,-23.7,-46.5,16.0,11.7,94.0,9.72,9.7,5
2026-05-21,-23.7,-46.5,13.8,4.6,98.0,6.67,14.8,5
2026-05-22,-23.7,-46.5,13.2,2.9,98.0,5.99,12.5,5
2026-05-23,-23.7,-46.5,15.3,13.1,96.0,4.77,11.2,5
2026-05-24,-23.7,-46.5,17.1,17.7,95.0,9.14,13.4,5
2026-05-25,-23.7,-46.5,16.1,0.4,93.0,9.57,14.2,5
2026-05-26,-23.7,-46.5,18.7,2.8,88.0,13.84,14.1,5
2026-05-27,-23.7,-46.5,16.4,3.3,94.0,7.04,13.9,5
2026-05-28,-23.7,-46.5,14.4,0.2,90.0,14.99,11.6,5
2026-05-29,-23.7,-46.5,14.9,1.1,93.0,10.6,12.4,5
2026-05-30,-23.7,-46.5,16.3,1.1,89.0,12.02,9.6,5
2026-05-31,-23.7,-46.5,15.5,1.7,92.0,12.65,10.2,5
2026-06-01,-23.7,-46.5,14.3,0.8,92.0,11.77,11.5,5
2026-06-02,-23.7,-46.5,14.2,1.1,91.0,9.89,12.6,5
2026-06-03,-23.7,-46.5,15.1,2.3,94.0,12.85,12.4,5
2026-06-04,-23.7,-46.5,15.3,0.8,92.0,10.9,11.6,5
2026-06-05,-23.7,-46.5,14.5,0.0,88.0,14.14,14.5,5
2026-06-06,-23.7,-46.5,14.7,0.0,80.0,15.04,11.4,5
2026-06-07,-23.7,-46.5,14.8,0.0,78.0,15.16,9.3,5
2026-06-08,-23.7,-46.5,15.0,0.0,76.0,15.12,10.7,5
2026-06-09,-23.7,-46.5,16.3,0.0,67.0,12.38,15.2,5
2026-06-10,-23.7,-46.5,16.1,4.0,81.0,11.86,12.1,5
2026-06-11,-23.7,-46.5,16.0,7.6,90.0,7.65,14.8,5
2026-06-12,-23.7,-46.5,16.8,3.5,87.0,4.7,29.3,5
2026-06-13,-23.7,-46.5,17.8,2.3,84.0,10.29,23.7,5
2026-06-14,-23.7,-46.5,18.0,1.2,87.0,8.35,17.2,5
2026-06-15,-23.7,-46.5,14.6,18.5,100.0,4.31,13.5,5
2026-06-16,-23.7,-46.5,13.8,2.3,97.0,10.97,10.4,5
2026-06-17,-23.7,-46.5,13.9,0.0,86.0,14.5,10.9,5
2026-06-18,-23.7,-46.5,12.3,0.0,85.0,14.83,12.0,5
2026-06-19,-23.7,-46.5,15.1,0.0,77.0,14.71,16.7,5
2026-06-20,-23.7,-46.5,17.5,7.2,76.0,4.91,19.3,5
2026-06-21,-23.7,-46.5,14.6,0.1,85.0,14.62,12.6,5
2026-06-22,-23.7,-46.5,17.4,0.0,69.0,14.71,19.9,5
2026-06-23,-23.7,-46.5,16.3,23.9,89.0,2.54,20.9,5
2026-06-24,-23.7,-46.5,11.6,20.3,99.0,1.4,12.7,5
2026-06-25,-23.7,-46.5,10.5,6.0,99.0,3.25,13.7,5
2026-06-26,-23.7,-46.5,14.7,0.0,91.0,10.99,8.2,5
2026-06-27,-23.7,-46.5,17.2,0.0,89.0,13.7,8.8,5
2026-06-28,-23.7,-46.5,18.4,0.0,81.0,14.27,12.9,5
2026-06-29,-23.7,-46.5,18.3,0.6,80.0,13.89,14.1,5
2026-06-30,-23.7,-46.5,19.0,0.0,79.0,14.31,17.7,5
2026-07-01,-23.7,-46.5,19.5,0.0,70.0,14.29,19.3,5
2026-07-02,-23.7,-46.5,19.2,0.0,73.0,14.4,16.6,5
2026-07-03,-23.7,-46.5,16.4,0.8,86.0,11.4,13.5,5
2026-07-04,-23.7,-46.5,12.8,1.4,99.0,9.53,12.8,5
2026-07-05,-23.7,-46.5,12.6,0.2,95.0,10.68,13.2,5
2026-07-06,-23.7,-46.5,15.6,0.0,85.0,13.42,8.4,5
2026-07-07,-23.7,-46.5,14.2,1.5,91.0,7.66,16.6,5
2026-07-08,-23.7,-46.5,13.8,0.0,90.0,12.89,9.6,5
2026-07-09,-23.7,-46.5,14.3,0.0,86.0,15.13,11.2,5
2026-07-10,-23.7,-46.5,16.7,0.0,68.0,14.99,16.8,5
2026-07-11,-23.7,-46.5,18.0,1.1,68.0,14.76,20.4,5
2026-07-12,-23.7,-46.5,15.6,7.7,90.0,7.98,22.9,5
2026-07-13,-23.7,-46.5,11.2,2.9,92.0,10.5,14.9,5
2026-07-14,-23.7,-46.5,11.8,0.8,89.0,12.51,13.6,5
2026-07-15,-23.7,-46.5,13.3,0.0,77.0,15.7,12.7,5
2026-07-16,-23.7,-46.5,15.3,0.0,73.0,15.84,14.7,5
2026-07-17,-23.7,-46.5,16.6,0.0,57.0,16.14,20.3,5
2026-07-18,-23.7,-46.5,17.5,0.0,54.0,16.16,26.4,5
2025-07-19,-23.7,-46.4,12.3,0.0,81.0,15.84,10.9,5
2025-07-20,-23.7,-46.4,12.7,0.0,88.0,12.64,11.3,5
2025-07-21,-23.7,-46.4,14.3,0.0,89.0,14.88,10.8,5
2025-07-22,-23.7,-46.4,16.1,0.0,82.0,15.38,13.0,5
2025-07-23,-23.7,-46.4,13.9,0.0,80.0,16.56,12.1,5
2025-07-24,-23.7,-46.4,14.2,2.8,94.0,11.29,11.6,5
2025-07-25,-23.7,-46.4,14.3,1.3,93.0,4.58,9.7,5
2025-07-26,-23.7,-46.4,16.1,0.0,82.0,15.66,11.6,5
2025-07-27,-23.7,-46.4,18.3,0.0,68.0,16.92,23.3,5
2025-07-28,-23.7,-46.4,19.7,1.1,65.0,10.48,37.7,5
2025-07-29,-23.7,-46.4,11.9,1.3,79.0,18.46,11.1,5
2025-07-30,-23.7,-46.4,9.2,0.0,81.0,15.88,11.7,5
2025-07-31,-23.7,-46.4,10.8,0.0,82.0,17.55,11.1,5
2025-08-01,-23.7,-46.4,13.9,0.0,79.0,18.04,14.6,5
2025-08-02,-23.7,-46.4,16.4,0.0,67.0,16.16,16.2,5
2025-08-03,-23.7,-46.4,17.0,0.0,55.0,17.0,22.8,5
2025-08-04,-23.7,-46.4,15.6,0.0,69.0,10.66,15.0,5
2025-08-05,-23.7,-46.4,14.1,1.8,91.0,8.19,12.1,5
2025-08-06,-23.7,-46.4,13.3,5.1,97.0,10.98,14.5,5
2025-08-07,-23.7,-46.4,14.2,0.0,88.0,15.66,9.7,5
2025-08-08,-23.7,-46.4,16.2,5.7,82.0,11.92,15.3,5
2025-08-09,-23.7,-46.4,11.2,3.4,91.0,11.68,14.2,5
2025-08-10,-23.7,-46.4,10.0,1.4,88.0,9.55,13.5,5
2025-08-11,-23.7,-46.4,10.1,0.0,87.0,15.85,13.2,5
2025-08-12,-23.7,-46.4,11.8,0.1,87.0,18.19,12.0,5
2025-08-13,-23.7,-46.4,13.8,0.0,79.0,20.07,11.6,5
2025-08-14,-23.7,-46.4,12.7,0.5,82.0,16.37,15.5,5
2025-08-15,-23.7,-46.4,13.0,1.0,90.0,15.33,13.6,5
2025-08-16,-23.7,-46.4,14.0,0.6,93.0,12.84,11.4,5
2025-08-17,-23.7,-46.4,15.6,0.0,88.0,16.19,12.2,5
2025-08-18,-23.7,-46.4,14.5,0.0,88.0,16.81,13.4,5
2025-08-19,-23.7,-46.4,16.7,0.0,78.0,14.17,20.9,5
2025-08-20,-23.7,-46.4,19.4,0.0,66.0,13.38,22.6,5
2025-08-21,-23.7,-46.4,20.5,0.2,70.0,17.28,18.2,5
2025-08-22,-23.7,-46.4,21.8,0.0,63.0,19.57,16.1,5
2025-08-23,-23.7,-46.4,22.6,0.0,46.0,18.52,23.6,5
2025-08-24,-23.7,-46.4,14.6,6.1,93.0,13.31,15.2,5
2025-08-25,-23.7,-46.4,14.8,0.5,94.0,15.8,13.5,5
2025-08-26,-23.7,-46.4,13.9,6.5,96.0,10.25,11.5,5
2025-08-27,-23.7,-46.4,15.6,1.5,91.0,13.49,11.2,5
2025-08-28,-23.7,-46.4,15.6,1.2,93.0,16.6,13.2,5
2025-08-29,-23.7,-46.4,14.9,2.1,95.0,7.95,10.6,5
2025-08-30,-23.7,-46.4,16.0,1.3,89.0,17.38,12.2,5
2025-08-31,-23.7,-46.4,16.2,1.2,86.0,18.04,14.3,5
2025-09-01,-23.7,-46.4,17.1,1.3,86.0,17.45,14.0,5
2025-09-02,-23.7,-46.4,18.3,0.2,82.0,18.96,15.8,5
2025-09-03,-23.7,-46.4,18.6,0.0,75.0,21.43,18.5,5
2025-09-04,-23.7,-46.4,19.6,0.0,61.0,19.36,16.0,5
2025-09-05,-23.7,-46.4,17.5,1.2,75.0,18.21,14.7,5
2025-09-06,-23.7,-46.4,13.9,7.9,97.0,10.42,14.1,5
2025-09-07,-23.7,-46.4,15.0,1.6,95.0,11.26,10.1,5
2025-09-08,-23.7,-46.4,18.7,0.0,83.0,17.83,16.6,5
2025-09-09,-23.7,-46.4,20.7,0.5,61.0,13.54,32.8,5
2025-09-10,-23.7,-46.4,15.9,0.0,85.0,23.18,12.2,5
2025-09-11,-23.7,-46.4,15.9,0.0,76.0,23.91,10.6,5
2025-09-12,-23.7,-46.4,14.1,1.2,89.0,16.86,14.0,5
2025-09-13,-23.7,-46.4,14.0,0.6,89.0,14.6,15.4,5
2025-09-14,-23.7,-46.4,15.2,0.2,87.0,20.15,17.5,5
2025-09-15,-23.7,-46.4,16.4,0.0,88.0,21.77,12.7,5
2025-09-16,-23.7,-46.4,17.1,2.3,89.0,10.2,11.1,5
2025-09-17,-23.7,-46.4,16.2,2.7,88.0,20.06,17.6,5
2025-09-18,-23.7,-46.4,15.9,1.1,91.0,21.57,14.6,5
2025-09-19,-23.7,-46.4,18.3,0.0,87.0,18.51,13.6,5
2025-09-20,-23.7,-46.4,21.7,0.0,72.0,22.33,17.7,5
2025-09-21,-23.7,-46.4,23.0,3.1,65.0,19.23,32.1,5
2025-09-22,-23.7,-46.4,21.1,2.6,79.0,3.43,35.6,5
2025-09-23,-23.7,-46.4,13.7,5.3,93.0,13.13,19.4,5
2025-09-24,-23.7,-46.4,13.7,3.8,94.0,8.57,17.2,5
2025-09-25,-23.7,-46.4,12.8,3.1,94.0,7.97,16.8,5
2025-09-26,-23.7,-46.4,12.7,2.0,87.0,18.27,16.1,5
2025-09-27,-23.7,-46.4,13.6,0.0,82.0,24.5,15.0,5
2025-09-28,-23.7,-46.4,16.6,0.0,76.0,19.88,16.3,5
2025-09-29,-23.7,-46.4,18.7,0.0,76.0,24.91,13.3,5
2025-09-30,-23.7,-46.4,19.8,0.0,74.0,24.25,12.3,5
2025-10-01,-23.7,-46.4,17.7,0.7,89.0,16.83,12.9,5
2025-10-02,-23.7,-46.4,17.0,1.0,94.0,12.14,12.1,5
2025-10-03,-23.7,-46.4,18.4,1.9,88.0,16.91,16.3,5
2025-10-04,-23.7,-46.4,18.7,2.1,83.0,9.64,15.0,5
2025-10-05,-23.7,-46.4,22.5,0.0,64.0,25.92,17.0,5
2025-10-06,-23.7,-46.4,24.5,0.0,57.0,21.93,17.1,5
2025-10-07,-23.7,-46.4,15.9,15.5,96.0,11.39,21.6,5
2025-10-08,-23.7,-46.4,13.4,9.4,97.0,7.79,19.3,5
2025-10-09,-23.7,-46.4,14.5,5.3,91.0,10.79,13.5,5
2025-10-10,-23.7,-46.4,15.4,32.9,94.0,7.91,16.2,5
2025-10-11,-23.7,-46.4,17.2,4.9,88.0,17.36,11.4,5
2025-10-12,-23.7,-46.4,20.8,3.2,79.0,18.79,18.0,5
2025-10-13,-23.7,-46.4,20.6,12.1,78.0,9.58,26.0,5
2025-10-14,-23.7,-46.4,18.7,0.6,84.0,20.29,19.3,5
2025-10-15,-23.7,-46.4,16.3,1.8,92.0,18.7,12.5,5
2025-10-16,-23.7,-46.4,18.5,0.0,87.0,23.43,14.9,5
2025-10-17,-23.7,-46.4,20.5,5.3,83.0,22.98,14.0,5
2025-10-18,-23.7,-46.4,18.7,40.9,96.0,6.8,28.0,5
2025-10-19,-23.7,-46.4,11.9,25.8,98.0,13.37,35.0,5
2025-10-20,-23.7,-46.4,12.0,1.2,84.0,21.53,18.9,5
2025-10-21,-23.7,-46.4,12.8,0.0,80.0,28.05,16.4,5
2025-10-22,-23.7,-46.4,13.8,0.1,79.0,28.98,15.5,5
2025-10-23,-23.7,-46.4,14.7,0.0,79.0,29.71,14.9,5
2025-10-24,-23.7,-46.4,16.1,0.0,79.0,28.69,15.7,5
2025-10-25,-23.7,-46.4,19.3,0.0,70.0,27.11,19.4,5
2025-10-26,-23.7,-46.4,20.7,0.0,72.0,23.45,17.9,5
2025-10-27,-23.7,-46.4,17.5,2.5,92.0,6.26,8.4,5
2025-10-28,-23.7,-46.4,17.9,14.9,95.0,5.32,11.9,5
2025-10-29,-23.7,-46.4,19.2,21.2,90.0,15.31,23.5,5
2025-10-30,-23.7,-46.4,14.7,10.0,95.0,9.03,20.0,5
2025-10-31,-23.7,-46.4,15.8,17.9,95.0,9.34,12.2,5
2025-11-01,-23.7,-46.4,19.1,0.5,86.0,20.34,13.8,5
2025-11-02,-23.7,-46.4,18.0,21.7,96.0,5.1,24.1,5
2025-11-03,-23.7,-46.4,20.1,8.6,83.0,16.35,21.0,5
2025-11-04,-23.7,-46.4,19.1,1.6,92.0,18.54,15.8,5
2025-11-05,-23.7,-46.4,22.2,0.8,80.0,16.57,21.7,5
2025-11-06,-23.7,-46.4,15.6,6.2,93.0,12.64,22.0,5
2025-11-07,-23.7,-46.4,17.6,0.2,84.0,23.18,19.9,5
2025-11-08,-23.7,-46.4,20.5,8.6,82.0,11.63,36.3,5
2025-11-09,-23.7,-46.4,14.5,7.7,91.0,16.3,23.1,5
2025-11-10,-23.7,-46.4,14.0,1.2,86.0,26.98,15.1,5
2025-11-11,-23.7,-46.4,14.8,0.0,82.0,29.49,14.6,5
2025-11-12,-23.7,-46.4,18.1,0.0,80.0,29.16,16.4,5
2025-11-13,-23.7,-46.4,19.0,0.9,84.0,14.03,9.9,5
2025-11-14,-23.7,-46.4,17.2,1.0,88.0,15.84,12.3,5
2025-11-15,-23.7,-46.4,18.2,0.1,87.0,16.75,12.1,5
2025-11-16,-23.7,-46.4,19.2,44.6,92.0,10.69,19.3,5
2025-11-17,-23.7,-46.4,20.5,27.0,92.0,11.88,20.9,5
2025-11-18,-23.7,-46.4,20.4,17.4,84.0,11.75,26.1,5
2025-11-19,-23.7,-46.4,17.4,0.5,75.0,25.64,19.1,5
2025-11-20,-23.7,-46.4,16.2,0.5,82.0,26.95,16.1,5
2025-11-21,-23.7,-46.4,19.1,0.0,69.0,28.45,16.9,5
2025-11-22,-23.7,-46.4,20.2,2.2,79.0,20.8,13.2,5
2025-11-23,-23.7,-46.4,17.9,7.7,95.0,16.2,13.4,5
2025-11-24,-23.7,-46.4,16.9,20.1,96.0,10.94,17.8,5
2025-11-25,-23.7,-46.4,16.7,2.6,87.0,21.03,16.4,5
2025-11-26,-23.7,-46.4,16.3,0.0,82.0,30.31,16.2,5
2025-11-27,-23.7,-46.4,15.9,0.2,84.0,24.97,16.1,5
2025-11-28,-23.7,-46.4,18.6,0.6,84.0,25.09,13.0,5
2025-11-29,-23.7,-46.4,20.2,0.0,74.0,30.16,13.4,5
2025-11-30,-23.7,-46.4,20.2,0.1,79.0,28.89,12.1,5
2025-12-01,-23.7,-46.4,20.4,0.8,88.0,21.8,16.7,5
2025-12-02,-23.7,-46.4,20.8,18.5,88.0,14.7,13.5,5
2025-12-03,-23.7,-46.4,20.0,5.5,89.0,21.93,14.3,5
2025-12-04,-23.7,-46.4,17.6,2.3,90.0,20.56,17.3,5
2025-12-05,-23.7,-46.4,18.7,0.3,85.0,25.32,14.0,5
2025-12-06,-23.7,-46.4,20.2,0.8,85.0,25.53,13.2,5
2025-12-07,-23.7,-46.4,21.5,0.7,83.0,23.32,12.3,5
2025-12-08,-23.7,-46.4,20.9,22.7,89.0,14.01,15.2,5
2025-12-09,-23.7,-46.4,19.8,26.1,93.0,6.46,33.5,5
2025-12-10,-23.7,-46.4,22.8,1.5,68.0,24.0,40.8,5
2025-12-11,-23.7,-46.4,23.2,0.0,55.0,29.32,27.2,5
2025-12-12,-23.7,-46.4,21.8,6.4,70.0,16.3,17.6,5
2025-12-13,-23.7,-46.4,20.9,23.0,89.0,14.58,24.0,5
2025-12-14,-23.7,-46.4,22.0,4.1,83.0,12.07,22.2,5
2025-12-15,-23.7,-46.4,23.2,2.8,83.0,22.29,15.5,5
2025-12-16,-23.7,-46.4,22.5,31.1,87.0,19.48,24.5,5
2025-12-17,-23.7,-46.4,15.8,30.9,95.0,8.64,31.0,5
2025-12-18,-23.7,-46.4,17.5,0.1,86.0,12.93,12.4,5
2025-12-19,-23.7,-46.4,18.8,1.4,91.0,12.55,13.2,5
2025-12-20,-23.7,-46.4,20.0,1.8,88.0,23.01,14.9,5
2025-12-21,-23.7,-46.4,21.8,0.0,79.0,28.08,14.3,5
2025-12-22,-23.7,-46.4,23.3,0.5,74.0,28.26,18.0,5
2025-12-23,-23.7,-46.4,24.9,0.5,64.0,26.62,16.2,5
2025-12-24,-23.7,-46.4,25.3,2.5,64.0,26.97,12.4,5
2025-12-25,-23.7,-46.4,25.7,5.3,67.0,27.22,9.8,5
2025-12-26,-23.7,-46.4,25.1,0.6,73.0,23.72,11.2,5
2025-12-27,-23.7,-46.4,25.1,0.9,74.0,25.48,9.6,5
2025-12-28,-23.7,-46.4,24.8,1.6,79.0,27.27,11.7,5
2025-12-29,-23.7,-46.4,24.2,12.0,83.0,23.85,11.2,5
2025-12-30,-23.7,-46.4,23.6,21.0,87.0,25.35,11.3,5
2025-12-31,-23.7,-46.4,23.6,10.9,83.0,21.11,15.3,5
2026-01-01,-23.7,-46.4,24.2,3.6,76.0,20.8,22.6,5
2026-01-02,-23.7,-46.4,22.4,13.6,85.0,16.87,23.0,5
2026-01-03,-23.7,-46.4,23.2,0.5,79.0,22.01,17.8,5
2026-01-04,-23.7,-46.4,18.2,18.8,97.0,17.62,15.4,5
2026-01-05,-23.7,-46.4,16.6,6.1,95.0,13.45,16.2,5
2026-01-06,-23.7,-46.4,19.3,2.6,83.0,21.61,13.3,5
2026-01-07,-23.7,-46.4,21.0,8.3,82.0,22.15,14.7,5
2026-01-08,-23.7,-46.4,21.9,20.9,82.0,23.52,15.9,5
2026-01-09,-23.7,-46.4,22.5,2.1,85.0,24.52,11.4,5
2026-01-10,-23.7,-46.4,24.3,11.4,74.0,27.67,14.7,5
2026-01-11,-23.7,-46.4,24.4,7.0,73.0,28.0,18.1,5
2026-01-12,-23.7,-46.4,24.1,0.7,72.0,25.24,14.3,5
2026-01-13,-23.7,-46.4,21.6,4.6,84.0,18.01,18.5,5
2026-01-14,-23.7,-46.4,21.3,17.8,85.0,18.97,15.6,5
2026-01-15,-23.7,-46.4,21.1,19.1,87.0,16.87,15.8,5
2026-01-16,-23.7,-46.4,21.0,13.1,89.0,17.24,13.8,5
2026-01-17,-23.7,-46.4,21.4,9.4,86.0,18.57,16.9,5
2026-01-18,-23.7,-46.4,21.8,9.6,85.0,18.3,18.9,5
2026-01-19,-23.7,-46.4,19.5,66.6,93.0,11.58,27.6,5
2026-01-20,-23.7,-46.4,16.6,11.2,90.0,15.92,21.5,5
2026-01-21,-23.7,-46.4,15.9,2.2,89.0,11.82,15.6,5
2026-01-22,-23.7,-46.4,16.0,21.6,94.0,11.02,13.1,5
2026-01-23,-23.7,-46.4,17.5,5.2,95.0,19.66,14.7,5
2026-01-24,-23.7,-46.4,18.8,5.4,93.0,14.12,14.2,5
2026-01-25,-23.7,-46.4,19.4,6.2,92.0,17.55,11.7,5
2026-01-26,-23.7,-46.4,20.0,3.2,90.0,22.88,11.4,5
2026-01-27,-23.7,-46.4,20.7,2.8,89.0,21.73,12.5,5
2026-01-28,-23.7,-46.4,21.6,8.7,84.0,19.85,15.5,5
2026-01-29,-23.7,-46.4,21.4,8.2,82.0,22.34,15.9,5
2026-01-30,-23.7,-46.4,20.2,13.3,88.0,12.87,19.3,5
2026-01-31,-23.7,-46.4,21.5,5.6,82.0,19.54,20.2,5
2026-02-01,-23.7,-46.4,22.4,1.0,80.0,13.56,25.9,5
2026-02-02,-23.7,-46.4,21.0,7.5,90.0,13.41,18.0,5
2026-02-03,-23.7,-46.4,21.2,21.9,92.0,13.67,16.3,5
2026-02-04,-23.7,-46.4,21.6,14.9,89.0,15.53,18.7,5
2026-02-05,-23.7,-46.4,20.3,6.1,94.0,17.62,14.9,5
2026-02-06,-23.7,-46.4,21.1,7.1,90.0,18.6,12.7,5
2026-02-07,-23.7,-46.4,21.1,28.4,95.0,13.56,12.3,5
2026-02-08,-23.7,-46.4,20.3,7.7,90.0,16.3,16.4,5
2026-02-09,-23.7,-46.4,19.2,11.4,96.0,10.48,8.7,5
2026-02-10,-23.7,-46.4,20.1,9.1,92.0,14.21,18.9,5
2026-02-11,-23.7,-46.4,21.7,6.0,85.0,15.88,23.9,5
2026-02-12,-23.7,-46.4,23.6,1.3,78.0,19.93,18.0,5
2026-02-13,-23.7,-46.4,24.4,3.9,75.0,25.0,13.0,5
2026-02-14,-23.7,-46.4,22.0,1.7,89.0,17.96,12.2,5
2026-02-15,-23.7,-46.4,22.2,0.1,87.0,26.23,12.9,5
2026-02-16,-23.7,-46.4,22.8,0.5,84.0,26.34,11.3,5
